title,link,published,category
Лавров выразил сожаление в связи с отказом МИД Армении приехать на переговоры,https://www.vedomosti.ru/politics/news/2022/12/23/956791-lavrov-virazil-sozhalenie-s-otkazom-mid-armenii-priehat-na-peregovori,"Fri, 23 Dec 2022 15:03:43 +0300",Политика
В Калужской области запретили использовать беспилотники,https://www.vedomosti.ru/society/news/2022/12/23/956794-v-kaluzhskoi-oblasti-zapretili-ispolzovat-bespilotniki,"Fri, 23 Dec 2022 15:01:13 +0300",Общество
ЦБ рассказал об итогах первого года тестирования неквалифицированных инвесторов,https://www.vedomosti.ru/finance/news/2022/12/23/956790-tsb-rasskazal-ob-itogah,"Fri, 23 Dec 2022 14:49:26 +0300",Финансы
VK Play: 24% россиян планируют в новогоднюю ночь играть в видеоигры,https://www.vedomosti.ru/society/news/2022/12/23/956789-24-rossiyan-planiruyut-igrat,"Fri, 23 Dec 2022 14:39:56 +0300",Общество
Матвиенко призвала службы такси закупать отечественные автомобили,https://www.vedomosti.ru/business/news/2022/12/23/956786-matvienko-taksi-otechestvennie-avtomobili,"Fri, 23 Dec 2022 14:32:28 +0300",Бизнес
МИД: Россия учитывала планы НАТО при подготовке концепции внешней политики,https://www.vedomosti.ru/politics/news/2022/12/23/956785-rossiya-uchitivala-nato,"Fri, 23 Dec 2022 14:24:22 +0300",Политика
В Кремле прокомментировали сообщения о разрабатываемом Украиной «мирном плане»,https://www.vedomosti.ru/politics/news/2022/12/23/956779-v-kremle-prokommentirovali,"Fri, 23 Dec 2022 14:12:56 +0300",Политика
Суд отказался исключить писателя Глуховского из реестра иноагентов,https://www.vedomosti.ru/society/news/2022/12/23/956782-sud-otkazalsya-isklyuchit,"Fri, 23 Dec 2022 14:07:24 +0300",Общество
Песков заявил о существенном продвижении в демилитаризации Украины,https://www.vedomosti.ru/politics/news/2022/12/23/956781-peskov-suschestvennom-prodvizhenii-demilitarizatsii-ukraini,"Fri, 23 Dec 2022 13:47:43 +0300",Политика
"Суд прекратил дело экс-депутата Мамонтова, сбившего ребенка",https://www.vedomosti.ru/society/news/2022/12/23/956777-sud-prekratil-delo-eks-deputata-mamontova,"Fri, 23 Dec 2022 13:36:50 +0300",Общество
"В Кремле заявили, что указ по «Газпрому» не является ответом на потолок цен ЕС",https://www.vedomosti.ru/politics/news/2022/12/23/956775-kremle-ukaz-gazpromu-otvetom-potolok-tsen,"Fri, 23 Dec 2022 13:30:58 +0300",Политика
В Мелитополе взорвался автомобиль,https://www.vedomosti.ru/politics/news/2022/12/23/956771-melitopole-vzorvalsya-avtomobil,"Fri, 23 Dec 2022 13:07:59 +0300",Политика
Суд в Москве оштрафовал комиссию по сохранению наследия Сахарова на 5 млн рублей,https://www.vedomosti.ru/politics/news/2022/12/23/956768-sud-oshtrafoval-komissiyu-sohraneniyu-naslediya-saharova,"Fri, 23 Dec 2022 12:53:16 +0300",Политика
В Южной Корее сообщили о пуске двух баллистических ракет со стороны КНДР,https://www.vedomosti.ru/politics/news/2022/12/23/956767-v-yuzhnoi-koree-soobschili-o-puske-raket,"Fri, 23 Dec 2022 12:51:39 +0300",Политика
Meta выплатит рекордные $725 млн по делу о незаконной передаче персональных данных,https://www.vedomosti.ru/technology/news/2022/12/23/956745-meta-viplatit-rekordnie-725-mln,"Fri, 23 Dec 2022 12:47:59 +0300",Бизнес
Песков заявил об отсутствии контактов по переговорам Путина и Байдена,https://www.vedomosti.ru/politics/news/2022/12/23/956765-peskov-zayavil-ob-otsutstvii-kontaktov-po-peregovoram,"Fri, 23 Dec 2022 12:44:42 +0300",Политика
Совфед одобрил закон об уголовной ответственности за осквернение георгиевской ленты,https://www.vedomosti.ru/society/news/2022/12/23/956756-ugolovnuyu-otvetstvennost-za-oskvernenie-georgievskoi-lenti,"Fri, 23 Dec 2022 12:36:14 +0300",Общество
Politico: США впервые с февраля могут начать обучать ВСУ на своей территории,https://www.vedomosti.ru/politics/news/2022/12/23/956753-politico-ssha-vpervie-s-fevralya-obuchat-vsu,"Fri, 23 Dec 2022 12:33:29 +0300",Политика
«Коммерсантъ» узнал о возможном снижении ценза для инвесторов до 20 млн рублей,https://www.vedomosti.ru/finance/news/2022/12/23/956755-kommersant-tsenza-investorov,"Fri, 23 Dec 2022 12:25:07 +0300",Финансы
WSJ: врачи в США призвали снять с продажи «Терафлю» из-за его неэффективности,https://www.vedomosti.ru/society/news/2022/12/23/956744-wsj-teraflyu,"Fri, 23 Dec 2022 11:50:32 +0300",Общество
ФСБ сообщила о задержании россиян в нескольких регионах за шпионаж,https://www.vedomosti.ru/politics/news/2022/12/23/956739-fsb-o-zaderzhanii-rossiyan-za-shpionazh,"Fri, 23 Dec 2022 11:41:46 +0300",Политика
Новак назвал главную жертву ограничения цен на газ,https://www.vedomosti.ru/economics/news/2022/12/23/956733-novak-nazval-glavnuyu-zhertvu-ogranicheniya-tsen,"Fri, 23 Dec 2022 11:39:50 +0300",Экономика
Совфед одобрил приостановку взыскания долгов с мобилизованных,https://www.vedomosti.ru/society/news/2022/12/23/956736-sovfed-odobril-priostanovku-vziskaniya-dolgov-s-mobilizovannih,"Fri, 23 Dec 2022 11:24:53 +0300",Общество
"Автостраховщики сообщили о подорожании запчастей в среднем на 27,7%",https://www.vedomosti.ru/auto/news/2022/12/23/956735-avtostrahovschiki-soobschili-o-podorozhanii-zapchastei,"Fri, 23 Dec 2022 11:12:42 +0300",Транспорт
Совет Федерации одобрил закон о пожизненном наказании за диверсии,https://www.vedomosti.ru/society/news/2022/12/23/956734-sovet-federatsii-nakazanii-diversii,"Fri, 23 Dec 2022 11:05:13 +0300",Общество
Мурашко поручил усилить работу всей системы здравоохранения в праздники,https://www.vedomosti.ru/society/news/2022/12/23/956728-murashko-poruchil-usilit-rabotu-vsei-sistemi,"Fri, 23 Dec 2022 10:57:49 +0300",Общество
Шойгу прибыл в Ижевск для проверки выполнения гособоронзаказа,https://www.vedomosti.ru/politics/news/2022/12/23/956729-shoigu-izhevsk-gosoboronzakaza,"Fri, 23 Dec 2022 10:55:46 +0300",Политика
Жители новых регионов смогут получить помощь в трудоустройстве с 1 января,https://www.vedomosti.ru/society/news/2022/12/23/956723-zhiteli-novih-regionov-smogut-poluchit-pomosch-v-trudoustroistve,"Fri, 23 Dec 2022 10:44:38 +0300",Общество
Медведев прокомментировал решение ЕС ввести ценовой потолок на газ,https://www.vedomosti.ru/politics/news/2022/12/23/956727-medvedev-tsenovoi-potolok,"Fri, 23 Dec 2022 10:40:21 +0300",Политика
Посол Кении ответил на слова Борреля в адрес поддерживающих Россию африканцев,https://www.vedomosti.ru/politics/news/2022/12/23/956724-posol-kenii-otvetil-na-slova-borrelya,"Fri, 23 Dec 2022 10:33:38 +0300",Политика
Должность президента Татарстана переименуют в Раиса,https://www.vedomosti.ru/politics/news/2022/12/23/956725-dolzhnost-prezidenta-tatarstana-pereimenovana,"Fri, 23 Dec 2022 10:31:00 +0300",Политика
ФОМ: уровень тревожности россиян вновь вырос до 57%,https://www.vedomosti.ru/society/news/2022/12/23/956722-fom-uroven-trevozhnosti-rossiyan-vnov-viros,"Fri, 23 Dec 2022 10:21:10 +0300",Общество
Сенат США одобрил изъятие российских активов в пользу Украины,https://www.vedomosti.ru/politics/news/2022/12/23/956721-senat-ssha-izyatie-rossiiskih-aktivov,"Fri, 23 Dec 2022 10:17:03 +0300",Политика
В Москве построят «Кобзон центр»,https://www.vedomosti.ru/society/news/2022/12/23/956719-v-basmannom-raione-moskvi-postroyat-kobzon-tsentr,"Fri, 23 Dec 2022 10:16:04 +0300",Общество
Новак: без энергоресурсов России будет сложно обеспечить глобальное экономическое развитие,https://www.vedomosti.ru/economics/news/2022/12/23/956716-novak-bez-energoresursov-rossii-budet-slozhno-obespechit-globalnoe,"Fri, 23 Dec 2022 09:51:22 +0300",Экономика
Жена Рогозина опровергла сообщения о своей контузии,https://www.vedomosti.ru/society/news/2022/12/23/956717-zhena-rogozina-oprovergla-soobscheniya-o-svoei-kontuzii,"Fri, 23 Dec 2022 09:49:39 +0300",Общество
ФАС согласовала покупку «Джамилько» российского бизнеса Mothercare,https://www.vedomosti.ru/business/news/2022/12/23/956715-fas-dzhamilko,"Fri, 23 Dec 2022 09:42:32 +0300",Бизнес
